timestamp,model,persona_file,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-02T10:50:29.216040+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,68,consci,I am going to name some institutions in this count...,1,1,193,2,195,,1
2026-04-02T10:50:29.554402+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,69,confed,I am going to name some institutions in this count...,1,3,177,1,178,,3
2026-04-02T10:50:29.639492+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,70,conpress,I am going to name some institutions in this count...,1,3,183,1,184,,3
2026-04-02T10:50:29.693373+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,70,consci,I am going to name some institutions in this count...,1,1,184,2,186,,1
2026-04-02T10:50:30.014376+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,70,affrmact,Some people say that because of past discriminatio...,1,3,201,2,203,,3
2026-04-02T10:50:30.083293+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,71,eqwlth,Some people think that the government in Washingto...,1,4,309,2,311,,4
2026-04-02T10:50:31.155820+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,69,conpress,I am going to name some institutions in this count...,1,2,173,1,174,,2
2026-04-02T10:50:31.320395+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,70,confed,I am going to name some institutions in this count...,1,3,187,1,188,,3
2026-04-02T10:50:31.324901+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,71,consci,I am going to name some institutions in this count...,1,2,199,2,201,,2
2026-04-02T10:50:31.491930+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,71,affrmact,Some people say that because of past discriminatio...,1,3,216,2,218,,3
2026-04-02T10:50:32.190939+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,72,conpress,I am going to name some institutions in this count...,1,3,200,2,202,,3
2026-04-02T10:50:32.260489+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,71,confed,I am going to name some institutions in this count...,1,2,202,2,204,,2
2026-04-02T10:50:32.269248+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,71,conpress,I am going to name some institutions in this count...,1,2,198,2,200,,2
2026-04-02T10:50:32.281987+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,72,affrmact,Some people say that because of past discriminatio...,1,3,218,1,219,,3
2026-04-02T10:50:32.291475+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,70,eqwlth,Some people think that the government in Washingto...,1,5,294,2,296,,5
2026-04-02T10:50:32.567943+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,72,confed,I am going to name some institutions in this count...,1,2,204,2,206,,2
2026-04-02T10:50:32.851105+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,72,eqwlth,Some people think that the government in Washingto...,1,5,311,2,313,,5
2026-04-02T10:50:32.901513+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,72,consci,I am going to name some institutions in this count...,1,2,201,2,203,,2
2026-04-02T10:50:32.936202+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,73,conpress,I am going to name some institutions in this count...,1,3,196,1,197,,3
2026-04-02T10:50:33.014460+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,73,consci,I am going to name some institutions in this count...,1,2,197,2,199,,2
2026-04-02T10:50:33.298301+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,74,affrmact,Some people say that because of past discriminatio...,1,1,216,2,218,,1
2026-04-02T10:50:33.368817+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,74,confed,I am going to name some institutions in this count...,1,2,202,2,204,,2
2026-04-02T10:50:33.635017+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,74,conpress,I am going to name some institutions in this count...,1,1,198,1,199,,1
2026-04-02T10:50:33.945691+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,73,confed,I am going to name some institutions in this count...,1,3,200,1,201,,3
2026-04-02T10:50:34.265125+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,73,eqwlth,Some people think that the government in Washingto...,1,7,307,1,308,,7
2026-04-02T10:50:34.406971+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,75,confed,I am going to name some institutions in this count...,1,3,206,2,208,,3
2026-04-02T10:50:34.511446+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,73,affrmact,Some people say that because of past discriminatio...,1,4,214,1,215,,4
2026-04-02T10:50:34.749463+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,75,eqwlth,Some people think that the government in Washingto...,1,4,313,2,315,,4
2026-04-02T10:50:34.909628+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,75,consci,I am going to name some institutions in this count...,1,2,203,2,205,,2
2026-04-02T10:50:35.016075+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,76,affrmact,Some people say that because of past discriminatio...,1,1,216,2,218,,1
2026-04-02T10:50:35.169700+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,74,eqwlth,Some people think that the government in Washingto...,1,1,309,2,311,,1
2026-04-02T10:50:35.404055+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,75,affrmact,Some people say that because of past discriminatio...,1,2,220,2,222,,2
2026-04-02T10:50:35.430218+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,74,consci,I am going to name some institutions in this count...,1,1,199,1,200,,1
2026-04-02T10:50:35.682731+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,76,consci,I am going to name some institutions in this count...,1,1,199,2,201,,1
2026-04-02T10:50:35.699480+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,75,conpress,I am going to name some institutions in this count...,1,3,202,1,203,,3
2026-04-02T10:50:36.125766+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,77,eqwlth,Some people think that the government in Washingto...,1,6,305,1,306,,6
2026-04-02T10:50:36.225911+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,77,conpress,I am going to name some institutions in this count...,1,3,194,2,196,,3
2026-04-02T10:50:36.600760+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,76,eqwlth,Some people think that the government in Washingto...,1,1,309,1,310,,1
2026-04-02T10:50:36.674193+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,77,consci,I am going to name some institutions in this count...,1,1,195,2,197,,1
2026-04-02T10:50:36.941421+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,76,confed,I am going to name some institutions in this count...,1,3,202,2,204,,3
2026-04-02T10:50:36.956825+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,43,eqwlth,Some people think that the government in Washingto...,1,4,310,2,312,,4
2026-04-02T10:50:37.091549+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,78,confed,I am going to name some institutions in this count...,1,2,194,2,196,,2
2026-04-02T10:50:37.278446+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,77,affrmact,Some people say that because of past discriminatio...,1,3,212,2,214,,3
2026-04-02T10:50:37.383603+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,78,conpress,I am going to name some institutions in this count...,1,2,190,2,192,,2
2026-04-02T10:50:37.437086+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,78,consci,I am going to name some institutions in this count...,1,1,191,2,193,,1
2026-04-02T10:50:37.525792+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,76,conpress,I am going to name some institutions in this count...,1,3,198,2,200,,3
2026-04-02T10:50:37.651311+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,78,eqwlth,Some people think that the government in Washingto...,1,1,301,2,303,,1
2026-04-02T10:50:37.810455+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,79,eqwlth,Some people think that the government in Washingto...,1,7,289,2,291,,7
2026-04-02T10:50:37.814931+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,79,conpress,I am going to name some institutions in this count...,1,3,178,2,180,,3
2026-04-02T10:50:37.856771+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,79,confed,I am going to name some institutions in this count...,1,3,182,2,184,,3
2026-04-02T10:50:38.100230+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,80,affrmact,Some people say that because of past discriminatio...,1,1,216,2,218,,1
2026-04-02T10:50:38.239967+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,78,affrmact,Some people say that because of past discriminatio...,1,1,208,2,210,,1
2026-04-02T10:50:38.246397+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,77,confed,I am going to name some institutions in this count...,1,2,198,2,200,,2
2026-04-02T10:50:38.300229+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,80,eqwlth,Some people think that the government in Washingto...,1,1,309,2,311,,1
2026-04-02T10:50:38.400228+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,80,confed,I am going to name some institutions in this count...,1,3,202,2,204,,3
2026-04-02T10:50:38.666975+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,81,confed,I am going to name some institutions in this count...,1,3,197,2,199,,3
2026-04-02T10:50:38.800297+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,80,consci,I am going to name some institutions in this count...,1,1,199,2,201,,1
2026-04-02T10:50:38.820244+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,81,affrmact,Some people say that because of past discriminatio...,1,4,211,2,213,,4
2026-04-02T10:50:38.949114+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,81,conpress,I am going to name some institutions in this count...,1,3,193,2,195,,3
2026-04-02T10:50:39.293681+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,79,affrmact,Some people say that because of past discriminatio...,1,4,196,2,198,,4
2026-04-02T10:50:39.306384+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,82,confed,I am going to name some institutions in this count...,1,3,200,2,202,,3
2026-04-02T10:50:39.744732+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,82,conpress,I am going to name some institutions in this count...,1,3,196,2,198,,3
2026-04-02T10:50:39.876322+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,82,eqwlth,Some people think that the government in Washingto...,1,7,307,2,309,,7
2026-04-02T10:50:40.068950+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,81,consci,I am going to name some institutions in this count...,1,2,194,1,195,,2
2026-04-02T10:50:40.104595+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,82,affrmact,Some people say that because of past discriminatio...,1,4,214,2,216,,4
2026-04-02T10:50:40.250789+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,81,eqwlth,Some people think that the government in Washingto...,1,5,304,2,306,,5
2026-04-02T10:50:40.262554+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,80,conpress,I am going to name some institutions in this count...,1,2,198,2,200,,2
2026-04-02T10:50:40.275276+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,83,affrmact,Some people say that because of past discriminatio...,1,2,203,2,205,,2
2026-04-02T10:50:40.470904+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,83,conpress,I am going to name some institutions in this count...,1,2,185,2,187,,2
2026-04-02T10:50:40.549737+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,82,consci,I am going to name some institutions in this count...,1,3,197,2,199,,3
2026-04-02T10:50:40.756820+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,84,affrmact,Some people say that because of past discriminatio...,1,2,216,2,218,,2
2026-04-02T10:50:40.808837+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,84,eqwlth,Some people think that the government in Washingto...,1,3,309,2,311,,3
2026-04-02T10:50:40.912967+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,84,confed,I am going to name some institutions in this count...,1,3,202,2,204,,3
2026-04-02T10:50:41.210404+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,84,consci,I am going to name some institutions in this count...,1,2,199,2,201,,2
2026-04-02T10:50:41.363025+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,85,affrmact,Some people say that because of past discriminatio...,1,3,193,2,195,,3
2026-04-02T10:50:41.402053+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,83,confed,I am going to name some institutions in this count...,1,3,189,2,191,,3
2026-04-02T10:50:41.687125+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,83,consci,I am going to name some institutions in this count...,1,1,186,2,188,,1
2026-04-02T10:50:41.700503+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,84,conpress,I am going to name some institutions in this count...,1,3,198,2,200,,3
2026-04-02T10:50:42.007910+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,85,consci,I am going to name some institutions in this count...,1,1,176,1,177,,1
2026-04-02T10:50:42.762856+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,85,eqwlth,Some people think that the government in Washingto...,1,4,286,1,287,,4
2026-04-02T10:50:42.927068+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,86,eqwlth,Some people think that the government in Washingto...,1,1,307,2,309,,1
2026-04-02T10:50:43.008139+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,86,affrmact,Some people say that because of past discriminatio...,1,2,214,2,216,,2
2026-04-02T10:50:43.116993+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,83,eqwlth,Some people think that the government in Washingto...,1,1,296,2,298,,1
2026-04-02T10:50:43.263476+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,86,consci,I am going to name some institutions in this count...,1,1,197,2,199,,1
2026-04-02T10:50:43.468144+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,87,affrmact,Some people say that because of past discriminatio...,1,3,210,2,212,,3
2026-04-02T10:50:43.642518+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,85,confed,I am going to name some institutions in this count...,1,2,179,1,180,,2
2026-04-02T10:50:43.892111+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,86,conpress,I am going to name some institutions in this count...,1,2,196,2,198,,2
2026-04-02T10:50:43.899177+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,86,confed,I am going to name some institutions in this count...,1,2,200,1,201,,2
2026-04-02T10:50:44.114943+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,87,consci,I am going to name some institutions in this count...,1,2,193,2,195,,2
2026-04-02T10:50:44.403993+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,85,conpress,I am going to name some institutions in this count...,1,2,175,2,177,,2
2026-04-02T10:50:44.603225+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,88,eqwlth,Some people think that the government in Washingto...,1,1,299,2,301,,1
2026-04-02T10:50:44.609687+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,88,confed,I am going to name some institutions in this count...,1,2,192,2,194,,2
2026-04-02T10:50:44.685634+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,87,eqwlth,Some people think that the government in Washingto...,1,5,303,2,305,,5
2026-04-02T10:50:45.001179+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,79,consci,I am going to name some institutions in this count...,1,2,179,2,181,,2
2026-04-02T10:50:45.377930+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,89,eqwlth,Some people think that the government in Washingto...,1,5,304,1,305,,5
2026-04-02T10:50:45.712395+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,87,conpress,I am going to name some institutions in this count...,1,3,192,2,194,,3
2026-04-02T10:50:45.903398+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,89,affrmact,Some people say that because of past discriminatio...,1,3,211,1,212,,3
2026-04-02T10:50:45.914976+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,88,consci,I am going to name some institutions in this count...,1,1,189,1,190,,1
2026-04-02T10:50:45.934467+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,88,affrmact,Some people say that because of past discriminatio...,1,1,206,2,208,,1
2026-04-02T10:50:46.196806+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,89,confed,I am going to name some institutions in this count...,1,3,197,2,199,,3
2026-04-02T10:50:46.480234+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,89,conpress,I am going to name some institutions in this count...,1,3,193,2,195,,3
2026-04-02T10:50:46.779107+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,89,consci,I am going to name some institutions in this count...,1,2,194,2,196,,2
2026-04-02T10:50:47.078178+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,90,eqwlth,Some people think that the government in Washingto...,1,1,307,2,309,,1
2026-04-02T10:50:47.178839+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,90,confed,I am going to name some institutions in this count...,1,3,200,1,201,,3
2026-04-02T10:50:47.442814+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,90,conpress,I am going to name some institutions in this count...,1,3,196,2,198,,3
2026-04-02T10:50:47.572174+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,91,eqwlth,Some people think that the government in Washingto...,1,2,307,2,309,,2
2026-04-02T10:50:47.632639+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,90,affrmact,Some people say that because of past discriminatio...,1,1,214,1,215,,1
2026-04-02T10:50:47.823327+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,90,consci,I am going to name some institutions in this count...,1,1,197,2,199,,1
2026-04-02T10:50:47.958752+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,91,affrmact,Some people say that because of past discriminatio...,1,1,214,2,216,,1
2026-04-02T10:50:48.174130+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,92,eqwlth,Some people think that the government in Washingto...,1,7,301,2,303,,7
2026-04-02T10:50:48.406462+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,92,confed,I am going to name some institutions in this count...,1,3,194,2,196,,3
2026-04-02T10:50:48.548467+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,91,confed,I am going to name some institutions in this count...,1,2,200,1,201,,2
2026-04-02T10:50:48.821485+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,92,consci,I am going to name some institutions in this count...,1,3,191,2,193,,3
2026-04-02T10:50:48.930924+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,87,confed,I am going to name some institutions in this count...,1,3,196,2,198,,3
2026-04-02T10:50:49.381021+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,93,confed,I am going to name some institutions in this count...,1,2,203,2,205,,2
2026-04-02T10:50:50.175705+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,93,eqwlth,Some people think that the government in Washingto...,1,1,310,2,312,,1
2026-04-02T10:50:50.358035+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,92,conpress,I am going to name some institutions in this count...,1,3,190,2,192,,3
2026-04-02T10:50:50.470236+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,91,consci,I am going to name some institutions in this count...,1,1,197,1,198,,1
2026-04-02T10:50:50.520948+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,91,conpress,I am going to name some institutions in this count...,1,2,196,1,197,,2
2026-04-02T10:50:50.718011+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,93,conpress,I am going to name some institutions in this count...,1,2,199,1,200,,2
2026-04-02T10:50:51.573089+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,94,affrmact,Some people say that because of past discriminatio...,1,2,190,2,192,,2
2026-04-02T10:50:51.933543+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,88,conpress,I am going to name some institutions in this count...,1,2,188,1,189,,2
2026-04-02T10:50:52.020570+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,94,conpress,I am going to name some institutions in this count...,1,3,172,2,174,,3
2026-04-02T10:50:52.041517+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,94,consci,I am going to name some institutions in this count...,1,1,173,2,175,,1
2026-04-02T10:50:52.339770+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,93,consci,I am going to name some institutions in this count...,1,2,200,2,202,,2
2026-04-02T10:50:52.465114+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,94,eqwlth,Some people think that the government in Washingto...,1,4,283,1,284,,4
2026-04-02T10:50:52.504087+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,95,confed,I am going to name some institutions in this count...,1,2,197,2,199,,2
2026-04-02T10:50:52.570131+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,95,affrmact,Some people say that because of past discriminatio...,1,2,211,2,213,,2
2026-04-02T10:50:52.674604+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,95,eqwlth,Some people think that the government in Washingto...,1,1,304,1,305,,1
2026-04-02T10:50:52.746539+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,94,confed,I am going to name some institutions in this count...,1,3,176,2,178,,3
2026-04-02T10:50:53.109247+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,96,confed,I am going to name some institutions in this count...,1,2,208,2,210,,2
2026-04-02T10:50:53.180161+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,95,consci,I am going to name some institutions in this count...,1,1,194,2,196,,1
2026-04-02T10:50:53.378558+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,96,conpress,I am going to name some institutions in this count...,1,2,204,1,205,,2
2026-04-02T10:50:54.127879+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,95,conpress,I am going to name some institutions in this count...,1,2,193,2,195,,2
2026-04-02T10:50:54.276843+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,93,affrmact,Some people say that because of past discriminatio...,1,2,217,2,219,,2
2026-04-02T10:50:54.613593+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,96,consci,I am going to name some institutions in this count...,1,1,205,1,206,,1
2026-04-02T10:50:54.774233+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,92,affrmact,Some people say that because of past discriminatio...,1,4,208,2,210,,4
2026-04-02T10:50:55.067174+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,96,eqwlth,Some people think that the government in Washingto...,1,4,315,1,316,,4
2026-04-02T10:50:55.324693+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,97,eqwlth,Some people think that the government in Washingto...,1,1,302,2,304,,1
2026-04-02T10:50:55.486360+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,97,affrmact,Some people say that because of past discriminatio...,1,1,209,2,211,,1
2026-04-02T10:50:55.972127+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,97,consci,I am going to name some institutions in this count...,1,1,192,2,194,,1
2026-04-02T10:50:56.136688+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,98,affrmact,Some people say that because of past discriminatio...,1,4,187,2,189,,4
2026-04-02T10:50:56.418921+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,97,confed,I am going to name some institutions in this count...,1,3,195,1,196,,3
2026-04-02T10:50:56.468621+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,97,conpress,I am going to name some institutions in this count...,1,3,191,2,193,,3
2026-04-02T10:50:56.641421+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,98,conpress,I am going to name some institutions in this count...,1,3,169,2,171,,3
2026-04-02T10:50:56.993216+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,99,confed,I am going to name some institutions in this count...,1,2,203,2,205,,2
2026-04-02T10:50:57.159362+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,98,consci,I am going to name some institutions in this count...,1,2,170,2,172,,2
2026-04-02T10:50:57.360558+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,98,eqwlth,Some people think that the government in Washingto...,1,4,280,1,281,,4
2026-04-02T10:50:57.971787+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,100,affrmact,Some people say that because of past discriminatio...,1,1,220,2,222,,1
2026-04-02T10:50:58.312637+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,96,affrmact,Some people say that because of past discriminatio...,1,3,222,2,224,,3
2026-04-02T10:50:58.671473+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,99,conpress,I am going to name some institutions in this count...,1,3,199,2,201,,3
2026-04-02T10:50:59.017664+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,99,consci,I am going to name some institutions in this count...,1,1,200,2,202,,1
2026-04-02T10:50:59.320308+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,100,consci,I am going to name some institutions in this count...,1,1,203,2,205,,1
2026-04-02T10:50:59.681109+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,100,eqwlth,Some people think that the government in Washingto...,1,3,313,2,315,,3
2026-04-02T10:50:59.899343+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,100,conpress,I am going to name some institutions in this count...,1,2,202,1,203,,2
2026-04-02T10:51:00.990530+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,100,confed,I am going to name some institutions in this count...,1,2,206,1,207,,2
2026-04-02T10:51:02.655680+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,99,affrmact,Some people say that because of past discriminatio...,1,3,217,2,219,,3
2026-04-02T10:51:02.940071+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,99,eqwlth,Some people think that the government in Washingto...,1,5,310,2,312,,5
2026-04-02T10:51:06.104976+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics_political,98,confed,I am going to name some institutions in this count...,1,3,173,2,175,,3
